Outlet_ID,Trade_Spend_Allocation_LKR
OUT_02519,100.0
OUT_02520,600.0
OUT_02521,0.0
OUT_02522,300.0
OUT_02523,300.0
OUT_02524,600.0
OUT_02525,600.0
OUT_02526,400.0
OUT_02527,400.0
OUT_02528,300.0
OUT_02529,300.0
OUT_02530,300.0
OUT_02531,200.0
OUT_02532,100.0
OUT_02533,200.0
OUT_02534,300.0
OUT_02535,200.0
OUT_02536,300.0
OUT_02537,200.0
OUT_02538,600.0
OUT_02539,200.0
OUT_02540,0.0
OUT_02541,700.0
OUT_02542,400.0
OUT_02543,300.0
OUT_02544,300.0
OUT_02545,200.0
OUT_02546,300.0
OUT_02547,300.0
OUT_02548,300.0
OUT_02549,400.0
OUT_02550,200.0
OUT_02551,300.0
OUT_02552,2600.0
OUT_02553,300.0
OUT_02554,200.0
OUT_02555,300.0
OUT_02556,200.0
OUT_02557,200.0
OUT_02558,100.0
OUT_02559,100.0
OUT_02560,200.0
OUT_02561,400.0
OUT_02562,0.0
OUT_02563,400.0
OUT_02564,200.0
OUT_02565,400.0
OUT_02566,200.0
OUT_02567,200.0
OUT_02568,200.0
OUT_02569,200.0
OUT_02570,300.0
OUT_02571,400.0
OUT_02572,100.0
OUT_02573,300.0
OUT_02574,200.0
OUT_02575,200.0
OUT_02576,4800.0
OUT_02577,200.0
OUT_02578,400.0
OUT_02579,200.0
OUT_02580,200.0
OUT_02581,400.0
OUT_02582,4800.0
OUT_02583,300.0
OUT_02584,400.0
OUT_02585,200.0
OUT_02586,4600.0
OUT_02587,300.0
OUT_02588,300.0
OUT_02589,300.0
OUT_02590,300.0
OUT_02591,600.0
OUT_02592,300.0
OUT_02593,600.0
OUT_02594,200.0
OUT_02595,200.0
OUT_02596,500.0
OUT_02597,900.0
OUT_02598,700.0
OUT_02599,4500.0
OUT_02600,400.0
OUT_02601,300.0
OUT_02602,200.0
OUT_02603,600.0
OUT_02604,100.0
OUT_02605,200.0
OUT_02606,600.0
OUT_02607,200.0
OUT_02608,300.0
OUT_02609,400.0
OUT_02610,300.0
OUT_02611,200.0
OUT_02612,300.0
OUT_02613,400.0
OUT_02614,200.0
OUT_02615,700.0
OUT_02616,500.0
OUT_02617,5400.0
OUT_02618,100.0
OUT_02619,200.0
OUT_02620,300.0
OUT_02621,400.0
OUT_02622,200.0
OUT_02623,100.0
OUT_02624,0.0
OUT_02625,200.0
OUT_02626,600.0
OUT_02627,300.0
OUT_02628,300.0
OUT_02629,200.0
OUT_02630,200.0
OUT_02631,400.0
OUT_02632,300.0
OUT_02633,100.0
OUT_02634,100.0
OUT_02635,100.0
OUT_02636,4200.0
OUT_02637,100.0
OUT_02638,300.0
OUT_02639,200.0
OUT_02640,200.0
OUT_02641,600.0
OUT_02642,100.0
OUT_02643,500.0
OUT_02644,200.0
OUT_02645,300.0
OUT_02646,200.0
OUT_02647,600.0
OUT_02648,400.0
OUT_02649,200.0
OUT_02650,300.0
OUT_02651,400.0
OUT_02652,300.0
OUT_02653,200.0
OUT_02654,600.0
OUT_02655,300.0
OUT_02656,400.0
OUT_02657,0.0
OUT_02658,100.0
OUT_02659,100.0
OUT_02660,100.0
OUT_02661,500.0
OUT_02662,0.0
OUT_02663,300.0
OUT_02664,600.0
OUT_02665,900.0
OUT_02666,300.0
OUT_02667,300.0
OUT_02668,600.0
OUT_02669,100.0
OUT_02670,100.0
OUT_02671,200.0
OUT_02672,100.0
OUT_02673,200.0
OUT_02674,0.0
OUT_02675,200.0
OUT_02676,500.0
OUT_02677,200.0
OUT_02678,200.0
OUT_02679,400.0
OUT_02680,200.0
OUT_02681,100.0
OUT_02682,0.0
OUT_02683,200.0
OUT_02684,500.0
OUT_02685,400.0
OUT_02686,200.0
OUT_02687,100.0
OUT_02688,200.0
OUT_02689,400.0
OUT_02690,200.0
OUT_02691,700.0
OUT_02692,300.0
OUT_02693,100.0
OUT_02694,0.0
OUT_02695,400.0
OUT_02696,300.0
OUT_02697,300.0
OUT_02698,200.0
OUT_02699,200.0
OUT_02700,100.0
OUT_02701,2400.0
OUT_02702,200.0
OUT_02703,300.0
OUT_02704,300.0
OUT_02705,300.0
OUT_02706,300.0
OUT_02707,0.0
OUT_02708,400.0
OUT_02709,400.0
OUT_02710,300.0
OUT_02711,0.0
OUT_02712,200.0
OUT_02713,100.0
OUT_02714,200.0
OUT_02715,200.0
OUT_02716,300.0
OUT_02717,800.0
OUT_02718,200.0
OUT_02719,400.0
OUT_02720,200.0
OUT_02721,4600.0
OUT_02722,500.0
OUT_02723,400.0
OUT_02724,200.0
OUT_02725,100.0
OUT_02726,100.0
OUT_02727,200.0
OUT_02728,600.0
OUT_02729,200.0
OUT_02730,100.0
OUT_02731,500.0
OUT_02732,100.0
OUT_02733,300.0
OUT_02734,700.0
OUT_02735,400.0
OUT_02736,200.0
OUT_02737,400.0
OUT_02738,300.0
OUT_02739,400.0
OUT_02740,400.0
OUT_02741,300.0
OUT_02742,300.0
OUT_02743,400.0
OUT_02744,300.0
OUT_02745,300.0
OUT_02746,300.0
OUT_02747,200.0
OUT_02748,400.0
OUT_02749,300.0
OUT_02750,100.0
OUT_02751,500.0
OUT_02752,300.0
OUT_02753,400.0
OUT_02754,200.0
OUT_02755,4300.0
OUT_02756,100.0
OUT_02757,300.0
OUT_02758,4800.0
OUT_02759,200.0
OUT_02760,500.0
OUT_02761,300.0
OUT_02762,0.0
OUT_02763,100.0
OUT_02764,100.0
OUT_02765,1900.0
OUT_02766,400.0
OUT_02767,400.0
OUT_02768,200.0
OUT_02769,200.0
OUT_02770,300.0
OUT_02771,300.0
OUT_02772,400.0
OUT_02773,400.0
OUT_02774,200.0
OUT_02775,300.0
OUT_02776,600.0
OUT_02777,0.0
OUT_02778,100.0
OUT_02779,400.0
OUT_02780,300.0
OUT_02781,300.0
OUT_02782,400.0
OUT_02783,4900.0
OUT_02784,200.0
OUT_02785,100.0
OUT_02786,100.0
OUT_02787,300.0
OUT_02788,200.0
OUT_02789,200.0
OUT_02790,100.0
OUT_02791,400.0
OUT_02792,400.0
OUT_02793,200.0
OUT_02794,300.0
OUT_02795,400.0
OUT_02796,300.0
OUT_02797,300.0
OUT_02798,200.0
OUT_02799,300.0
OUT_02800,500.0
OUT_02801,200.0
OUT_02802,200.0
OUT_02803,300.0
OUT_02804,200.0
OUT_02805,300.0
OUT_02806,300.0
OUT_02807,400.0
OUT_02808,400.0
OUT_02809,200.0
OUT_02810,400.0
OUT_02811,200.0
OUT_02812,200.0
OUT_02813,100.0
OUT_02814,300.0
OUT_02815,100.0
OUT_02816,400.0
OUT_02817,400.0
OUT_02818,300.0
OUT_02819,500.0
OUT_02820,500.0
OUT_02821,200.0
OUT_02822,200.0
OUT_02823,200.0
OUT_02824,300.0
OUT_02825,200.0
OUT_02826,400.0
OUT_02827,300.0
OUT_02828,200.0
OUT_02829,500.0
OUT_02830,300.0
OUT_02831,100.0
OUT_02832,700.0
OUT_02833,300.0
OUT_02834,300.0
OUT_02835,400.0
OUT_02836,4500.0
OUT_02837,200.0
OUT_02838,400.0
OUT_02839,100.0
OUT_02840,600.0
OUT_02841,6300.0
OUT_02842,300.0
OUT_02843,200.0
OUT_02844,0.0
OUT_02845,200.0
OUT_02846,300.0
OUT_02847,200.0
OUT_02848,100.0
OUT_02849,200.0
OUT_02850,200.0
OUT_02851,300.0
OUT_02852,300.0
OUT_02853,300.0
OUT_02854,5100.0
OUT_02855,200.0
OUT_02856,200.0
OUT_02857,200.0
OUT_02858,600.0
OUT_02859,200.0
OUT_02860,3800.0
OUT_02861,100.0
OUT_02862,300.0
OUT_02863,300.0
OUT_02864,200.0
OUT_02865,4200.0
OUT_02866,100.0
OUT_02867,100.0
OUT_02868,300.0
OUT_02869,100.0
OUT_02870,400.0
OUT_02871,200.0
OUT_02872,400.0
OUT_02873,300.0
OUT_02874,400.0
OUT_02875,400.0
OUT_02876,300.0
OUT_02877,100.0
OUT_02878,500.0
OUT_02879,300.0
OUT_02880,400.0
OUT_02881,200.0
OUT_02882,100.0
OUT_02883,4500.0
OUT_02884,0.0
OUT_02885,300.0
OUT_02886,200.0
OUT_02887,200.0
OUT_02888,200.0
OUT_02889,100.0
OUT_02890,500.0
OUT_02891,200.0
OUT_02892,4900.0
OUT_02893,200.0
OUT_02894,200.0
OUT_02895,600.0
OUT_02896,3000.0
OUT_02897,300.0
OUT_02898,100.0
OUT_02899,400.0
OUT_02900,200.0
OUT_02901,300.0
OUT_02902,200.0
OUT_02903,100.0
OUT_02904,300.0
OUT_02905,200.0
OUT_02906,600.0
OUT_02907,300.0
OUT_02908,0.0
OUT_02909,300.0
OUT_02910,300.0
OUT_02911,5200.0
OUT_02912,200.0
OUT_02913,400.0
OUT_02914,300.0
OUT_02915,100.0
OUT_02916,200.0
OUT_02917,200.0
OUT_02918,100.0
OUT_02919,400.0
OUT_02920,400.0
OUT_02921,300.0
OUT_02922,900.0
OUT_02923,300.0
OUT_02924,400.0
OUT_02925,300.0
OUT_02926,100.0
OUT_02927,400.0
OUT_02928,200.0
OUT_02929,300.0
OUT_02930,500.0
OUT_02931,300.0
OUT_02932,200.0
OUT_02933,100.0
OUT_02934,100.0
OUT_02935,100.0
OUT_02936,6100.0
OUT_02937,300.0
OUT_02938,0.0
OUT_02939,400.0
OUT_02940,100.0
OUT_02941,4900.0
OUT_02942,200.0
OUT_02943,0.0
OUT_02944,200.0
OUT_02945,100.0
OUT_02946,0.0
OUT_02947,400.0
OUT_02948,400.0
OUT_02949,400.0
OUT_02950,5600.0
OUT_02951,0.0
OUT_02952,200.0
OUT_02953,300.0
OUT_02954,400.0
OUT_02955,100.0
OUT_02956,400.0
OUT_02957,200.0
OUT_02958,400.0
OUT_02959,300.0
OUT_02960,400.0
OUT_02961,200.0
OUT_02962,4400.0
OUT_02963,400.0
OUT_02964,4500.0
OUT_02965,100.0
OUT_02966,700.0
OUT_02967,100.0
OUT_02968,200.0
OUT_02969,600.0
OUT_02970,500.0
OUT_02971,400.0
OUT_02972,300.0
OUT_02973,300.0
OUT_02974,2500.0
OUT_02975,300.0
OUT_02976,100.0
OUT_02977,300.0
OUT_02978,300.0
OUT_02979,400.0
OUT_02980,400.0
OUT_02981,400.0
OUT_02982,200.0
OUT_02983,500.0
OUT_02984,300.0
OUT_02985,200.0
OUT_02986,400.0
OUT_02987,200.0
OUT_02988,300.0
OUT_02989,300.0
OUT_02990,300.0
OUT_02991,300.0
OUT_02992,200.0
OUT_02993,400.0
OUT_02994,1900.0
OUT_02995,400.0
OUT_02996,600.0
OUT_02997,2700.0
OUT_02998,300.0
OUT_02999,200.0
OUT_03000,300.0
OUT_03001,200.0
OUT_03002,200.0
OUT_03003,100.0
OUT_03004,600.0
OUT_03005,100.0
OUT_03006,1400.0
OUT_03007,200.0
OUT_03008,200.0
OUT_03009,400.0
OUT_03010,100.0
OUT_03011,400.0
OUT_03012,300.0
OUT_03013,300.0
OUT_03014,500.0
OUT_03015,300.0
OUT_03016,100.0
OUT_03017,400.0
OUT_03018,1000.0
OUT_03019,200.0
OUT_03020,4500.0
OUT_03021,900.0
OUT_03022,200.0
OUT_03023,200.0
OUT_03024,300.0
OUT_03025,200.0
OUT_03026,0.0
OUT_03027,200.0
OUT_03028,400.0
OUT_03029,100.0
OUT_03030,200.0
OUT_03031,400.0
OUT_03032,300.0
OUT_03033,100.0
OUT_03034,200.0
OUT_03035,300.0
OUT_03036,400.0
OUT_03037,4300.0
OUT_03038,2800.0
OUT_03039,300.0
OUT_03040,2300.0
OUT_03041,200.0
OUT_03042,100.0
OUT_03043,400.0
OUT_03044,100.0
OUT_03045,100.0
OUT_03046,300.0
OUT_03047,200.0
OUT_03048,200.0
OUT_03049,200.0
OUT_03050,200.0
OUT_03051,300.0
OUT_03052,700.0
OUT_03053,200.0
OUT_03054,300.0
OUT_03055,200.0
OUT_03056,1800.0
OUT_03057,0.0
OUT_03058,300.0
OUT_03059,200.0
OUT_03060,100.0
OUT_03061,700.0
OUT_03062,400.0
OUT_03063,100.0
OUT_03064,4600.0
OUT_03065,5000.0
OUT_03066,200.0
OUT_03067,0.0
OUT_03068,200.0
OUT_03069,500.0
OUT_03070,600.0
OUT_03071,200.0
OUT_03072,300.0
OUT_03073,100.0
OUT_03074,200.0
OUT_03075,4500.0
OUT_03076,300.0
OUT_03077,4500.0
OUT_03078,4100.0
OUT_03079,100.0
OUT_03080,100.0
OUT_03081,500.0
OUT_03082,0.0
OUT_03083,400.0
OUT_03084,700.0
OUT_03085,200.0
OUT_03086,100.0
OUT_03087,200.0
OUT_03088,500.0
OUT_03089,300.0
OUT_03090,200.0
OUT_03091,200.0
OUT_03092,0.0
OUT_03093,700.0
OUT_03094,400.0
OUT_03095,100.0
OUT_03096,0.0
OUT_03097,900.0
OUT_03098,100.0
OUT_03099,500.0
OUT_03100,100.0
OUT_03101,300.0
OUT_03102,400.0
OUT_03103,200.0
OUT_03104,200.0
OUT_03105,0.0
OUT_03106,400.0
OUT_03107,300.0
OUT_03108,100.0
OUT_03109,100.0
OUT_03110,200.0
OUT_03111,100.0
OUT_03112,300.0
OUT_03113,400.0
OUT_03114,300.0
OUT_03115,400.0
OUT_03116,400.0
OUT_03117,200.0
OUT_03118,100.0
OUT_03119,100.0
OUT_03120,300.0
OUT_03121,100.0
OUT_03122,300.0
OUT_03123,100.0
OUT_03124,200.0
OUT_03125,300.0
OUT_03126,400.0
OUT_03127,0.0
OUT_03128,200.0
OUT_03129,500.0
OUT_03130,400.0
OUT_03131,4600.0
OUT_03132,200.0
OUT_03133,200.0
OUT_03134,500.0
OUT_03135,400.0
OUT_03136,300.0
OUT_03137,400.0
OUT_03138,300.0
OUT_03139,400.0
OUT_03140,200.0
OUT_03141,100.0
OUT_03142,200.0
OUT_03143,400.0
OUT_03144,100.0
OUT_03145,100.0
OUT_03146,400.0
OUT_03147,400.0
OUT_03148,5000.0
OUT_03149,300.0
OUT_03150,300.0
OUT_03151,100.0
OUT_03152,200.0
OUT_03153,300.0
OUT_03154,400.0
OUT_03155,300.0
OUT_03156,300.0
OUT_03157,500.0
OUT_03158,100.0
OUT_03159,200.0
OUT_03160,300.0
OUT_03161,300.0
OUT_03162,100.0
OUT_03163,100.0
OUT_03164,500.0
OUT_03165,200.0
OUT_03166,300.0
OUT_03167,4800.0
OUT_03168,400.0
OUT_03169,200.0
OUT_03170,400.0
OUT_03171,300.0
OUT_03172,300.0
OUT_03173,300.0
OUT_03174,400.0
OUT_03175,500.0
OUT_03176,200.0
OUT_03177,200.0
OUT_03178,100.0
OUT_03179,200.0
OUT_03180,400.0
OUT_03181,200.0
OUT_03182,100.0
OUT_03183,500.0
OUT_03184,400.0
OUT_03185,400.0
OUT_03186,400.0
OUT_03187,200.0
OUT_03188,0.0
OUT_03189,200.0
OUT_03190,200.0
OUT_03191,500.0
OUT_03192,200.0
OUT_03193,300.0
OUT_03194,500.0
OUT_03195,200.0
OUT_03196,400.0
OUT_03197,300.0
OUT_03198,200.0
OUT_03199,400.0
OUT_03200,300.0
OUT_03201,400.0
OUT_03202,200.0
OUT_03203,200.0
OUT_03204,200.0
OUT_03205,0.0
OUT_03206,300.0
OUT_03207,200.0
OUT_03208,4300.0
OUT_03209,200.0
OUT_03210,100.0
OUT_03211,400.0
OUT_03212,300.0
OUT_03213,200.0
OUT_03214,400.0
OUT_03215,200.0
OUT_03216,400.0
OUT_03217,200.0
OUT_03218,300.0
OUT_03219,200.0
OUT_03220,400.0
OUT_03221,300.0
OUT_03222,500.0
OUT_03223,400.0
OUT_03224,400.0
OUT_03225,200.0
OUT_03226,300.0
OUT_03227,400.0
OUT_03228,4000.0
OUT_03229,4400.0
OUT_03230,200.0
OUT_03231,400.0
OUT_03232,100.0
OUT_03233,2900.0
OUT_03234,200.0
OUT_03235,200.0
OUT_03236,200.0
OUT_03237,200.0
OUT_03238,0.0
OUT_03239,300.0
OUT_03240,200.0
OUT_03241,100.0
OUT_03242,400.0
OUT_03243,0.0
OUT_03244,200.0
OUT_03245,400.0
OUT_03246,200.0
OUT_03247,300.0
OUT_03248,300.0
OUT_03249,100.0
OUT_03250,200.0
OUT_03251,700.0
OUT_03252,500.0
OUT_03253,200.0
OUT_03254,200.0
OUT_03255,300.0
OUT_03256,200.0
OUT_03257,300.0
OUT_03258,400.0
OUT_03259,400.0
OUT_03260,400.0
OUT_03261,300.0
OUT_03262,400.0
OUT_03263,300.0
OUT_03264,4600.0
OUT_03265,500.0
OUT_03266,200.0
OUT_03267,300.0
OUT_03268,200.0
OUT_03269,400.0
OUT_03270,100.0
OUT_03271,700.0
OUT_03272,400.0
OUT_03273,500.0
OUT_03274,4700.0
OUT_03275,300.0
OUT_03276,200.0
OUT_03277,100.0
OUT_03278,300.0
OUT_03279,100.0
OUT_03280,100.0
OUT_03281,4800.0
OUT_03282,300.0
OUT_03283,400.0
OUT_03284,0.0
OUT_03285,300.0
OUT_03286,200.0
OUT_03287,4400.0
OUT_03288,300.0
OUT_03289,300.0
OUT_03290,100.0
OUT_03291,100.0
OUT_03292,300.0
OUT_03293,300.0
OUT_03294,200.0
OUT_03295,200.0
OUT_03296,4200.0
OUT_03297,500.0
OUT_03298,400.0
OUT_03299,300.0
OUT_03300,300.0
OUT_03301,300.0
OUT_03302,800.0
OUT_03303,200.0
OUT_03304,200.0
OUT_03305,200.0
OUT_03306,300.0
OUT_03307,100.0
OUT_03308,500.0
OUT_03309,300.0
OUT_03310,200.0
OUT_03311,100.0
OUT_03312,500.0
OUT_03313,200.0
OUT_03314,300.0
OUT_03315,4900.0
OUT_03316,500.0
OUT_03317,400.0
OUT_03318,400.0
OUT_03319,300.0
OUT_03320,300.0
OUT_03321,300.0
OUT_03322,300.0
OUT_03323,200.0
OUT_03324,900.0
OUT_03325,4800.0
OUT_03326,200.0
OUT_03327,600.0
OUT_03328,600.0
OUT_03329,400.0
OUT_03330,4900.0
OUT_03331,200.0
OUT_03332,100.0
OUT_03333,500.0
OUT_03334,600.0
OUT_03335,100.0
OUT_03336,400.0
OUT_03337,300.0
OUT_03338,200.0
OUT_03339,0.0
OUT_03340,400.0
OUT_03341,700.0
OUT_03342,300.0
OUT_03343,400.0
OUT_03344,700.0
OUT_03345,200.0
OUT_03346,4400.0
OUT_03347,200.0
OUT_03348,200.0
OUT_03349,500.0
OUT_03350,200.0
OUT_03351,200.0
OUT_03352,200.0
OUT_03353,5100.0
OUT_03354,400.0
OUT_03355,200.0
OUT_03356,200.0
OUT_03357,300.0
OUT_03358,4800.0
OUT_03359,1000.0
OUT_03360,300.0
OUT_03361,400.0
OUT_03362,200.0
OUT_03363,400.0
OUT_03364,100.0
OUT_03365,200.0
OUT_03366,300.0
OUT_03367,300.0
OUT_03368,600.0
OUT_03369,0.0
OUT_03370,400.0
OUT_03371,200.0
OUT_03372,100.0
OUT_03373,300.0
OUT_03374,400.0
OUT_03375,200.0
OUT_03376,200.0
OUT_03377,400.0
OUT_03378,300.0
OUT_03379,500.0
OUT_03380,400.0
OUT_03381,4800.0
OUT_03382,100.0
OUT_03383,2000.0
OUT_03384,300.0
OUT_03385,100.0
OUT_03386,200.0
OUT_03387,300.0
OUT_03388,2600.0
OUT_03389,200.0
OUT_03390,300.0
OUT_03391,600.0
OUT_03392,100.0
OUT_03393,400.0
OUT_03394,300.0
OUT_03395,2800.0
OUT_03396,200.0
OUT_03397,300.0
OUT_03398,300.0
OUT_03399,300.0
OUT_03400,500.0
OUT_03401,300.0
OUT_03402,4100.0
OUT_03403,300.0
OUT_03404,0.0
OUT_03405,100.0
OUT_03406,500.0
OUT_03407,300.0
OUT_03408,200.0
OUT_03409,400.0
OUT_03410,100.0
OUT_03411,3500.0
OUT_03412,0.0
OUT_03413,800.0
OUT_03414,700.0
OUT_03415,4100.0
OUT_03416,200.0
OUT_03417,100.0
OUT_03418,600.0
OUT_03419,100.0
OUT_03420,400.0
OUT_03421,200.0
OUT_03422,200.0
OUT_03423,400.0
OUT_03424,400.0
OUT_03425,400.0
OUT_03426,200.0
OUT_03427,200.0
OUT_03428,400.0
OUT_03429,300.0
OUT_03430,300.0
OUT_03431,200.0
OUT_03432,200.0
OUT_03433,200.0
OUT_03434,300.0
OUT_03435,200.0
OUT_03436,2200.0
OUT_03437,0.0
OUT_03438,200.0
OUT_03439,200.0
OUT_03440,300.0
OUT_03441,100.0
OUT_03442,200.0
OUT_03443,500.0
OUT_03444,500.0
OUT_03445,300.0
OUT_03446,700.0
OUT_03447,200.0
OUT_03448,300.0
OUT_03449,200.0
OUT_03450,100.0
OUT_03451,800.0
OUT_03452,400.0
OUT_03453,600.0
OUT_03454,200.0
OUT_03455,200.0
OUT_03456,300.0
OUT_03457,300.0
OUT_03458,4900.0
OUT_03459,0.0
OUT_03460,200.0
OUT_03461,200.0
OUT_03462,300.0
OUT_03463,100.0
OUT_03464,100.0
OUT_03465,300.0
OUT_03466,300.0
OUT_03467,500.0
OUT_03468,200.0
OUT_03469,300.0
OUT_03470,200.0
OUT_03471,300.0
OUT_03472,200.0
OUT_03473,100.0
OUT_03474,200.0
OUT_03475,400.0
OUT_03476,400.0
OUT_03477,300.0
OUT_03478,400.0
OUT_03479,100.0
OUT_03480,300.0
OUT_03481,300.0
OUT_03482,600.0
OUT_03483,200.0
OUT_03484,4500.0
OUT_03485,200.0
OUT_03486,300.0
OUT_03487,300.0
OUT_03488,200.0
OUT_03489,300.0
OUT_03490,400.0
OUT_03491,300.0
OUT_03492,600.0
OUT_03493,4400.0
OUT_03494,300.0
OUT_03495,0.0
OUT_03496,200.0
OUT_03497,300.0
OUT_03498,200.0
OUT_03499,100.0
OUT_03500,200.0
OUT_03501,200.0
OUT_03502,100.0
OUT_03503,200.0
OUT_03504,300.0
OUT_03505,300.0
OUT_03506,300.0
OUT_03507,300.0
OUT_03508,600.0
OUT_03509,200.0
OUT_03510,400.0
OUT_03511,200.0
OUT_03512,100.0
OUT_03513,400.0
OUT_03514,200.0
OUT_03515,200.0
OUT_03516,400.0
OUT_03517,100.0
OUT_03518,300.0
OUT_03519,500.0
OUT_03520,200.0
OUT_03521,400.0
OUT_03522,100.0
OUT_03523,100.0
OUT_03524,300.0
OUT_03525,200.0
OUT_03526,400.0
OUT_03527,0.0
OUT_03528,100.0
OUT_03529,300.0
OUT_03530,200.0
OUT_03531,300.0
OUT_03532,200.0
OUT_03533,800.0
OUT_03534,300.0
OUT_03535,300.0
OUT_03536,200.0
OUT_03537,300.0
OUT_03538,200.0
OUT_03539,200.0
OUT_03540,300.0
OUT_03541,400.0
OUT_03542,400.0
OUT_03543,400.0
OUT_03544,200.0
OUT_03545,300.0
OUT_03546,0.0
OUT_03547,200.0
OUT_03548,400.0
OUT_03549,4200.0
OUT_03550,500.0
OUT_03551,500.0
OUT_03552,200.0
OUT_03553,200.0
OUT_03554,200.0
OUT_03555,2300.0
OUT_03556,4500.0
OUT_03557,200.0
OUT_03558,300.0
OUT_03559,4100.0
OUT_03560,300.0
OUT_03561,300.0
OUT_03562,200.0
OUT_03563,300.0
OUT_03564,400.0
OUT_03565,300.0
OUT_03566,300.0
OUT_03567,400.0
OUT_03568,300.0
OUT_03569,400.0
OUT_03570,4400.0
OUT_03571,500.0
OUT_03572,2000.0
OUT_03573,400.0
OUT_03574,300.0
OUT_03575,500.0
OUT_03576,100.0
OUT_03577,4800.0
OUT_03578,400.0
OUT_03579,2300.0
OUT_03580,200.0
OUT_03581,200.0
OUT_03582,400.0
OUT_03583,200.0
OUT_03584,100.0
OUT_03585,200.0
OUT_03586,300.0
OUT_03587,300.0
OUT_03588,300.0
OUT_03589,300.0
OUT_03590,400.0
OUT_03591,3900.0
OUT_03592,100.0
OUT_03593,200.0
OUT_03594,400.0
OUT_03595,200.0
OUT_03596,200.0
OUT_03597,600.0
OUT_03598,500.0
OUT_03599,400.0
OUT_03600,400.0
OUT_03601,400.0
OUT_03602,300.0
OUT_03603,100.0
OUT_03604,400.0
OUT_03605,200.0
OUT_03606,700.0
OUT_03607,300.0
OUT_03608,200.0
OUT_03609,200.0
OUT_03610,200.0
OUT_03611,300.0
OUT_03612,400.0
OUT_03613,200.0
OUT_03614,200.0
OUT_03615,600.0
OUT_03616,1000.0
OUT_03617,400.0
OUT_03618,200.0
OUT_03619,300.0
OUT_03620,400.0
OUT_03621,200.0
OUT_03622,700.0
OUT_03623,400.0
OUT_03624,200.0
OUT_03625,0.0
OUT_03626,300.0
OUT_03627,400.0
OUT_03628,300.0
OUT_03629,500.0
OUT_03630,300.0
OUT_03631,600.0
OUT_03632,200.0
OUT_03633,200.0
OUT_03634,600.0
OUT_03635,4800.0
OUT_03636,200.0
OUT_03637,400.0
OUT_03638,300.0
OUT_03639,200.0
OUT_03640,300.0
OUT_03641,300.0
OUT_03642,200.0
OUT_03643,300.0
OUT_03644,900.0
OUT_03645,200.0
OUT_03646,200.0
OUT_03647,100.0
OUT_03648,300.0
OUT_03649,400.0
OUT_03650,300.0
OUT_03651,500.0
OUT_03652,100.0
OUT_03653,5100.0
OUT_03654,100.0
OUT_03655,300.0
OUT_03656,0.0
OUT_03657,200.0
OUT_03658,400.0
OUT_03659,200.0
OUT_03660,400.0
OUT_03661,300.0
OUT_03662,100.0
OUT_03663,300.0
OUT_03664,300.0
OUT_03665,400.0
OUT_03666,100.0
OUT_03667,600.0
OUT_03668,500.0
OUT_03669,2100.0
OUT_03670,100.0
OUT_03671,300.0
OUT_03672,100.0
OUT_03673,200.0
OUT_03674,400.0
OUT_03675,300.0
OUT_03676,4500.0
OUT_03677,200.0
OUT_03678,400.0
OUT_03679,200.0
OUT_03680,4800.0
OUT_03681,400.0
OUT_03682,400.0
OUT_03683,200.0
OUT_03684,100.0
OUT_03685,200.0
OUT_03686,5300.0
OUT_03687,200.0
OUT_03688,100.0
OUT_03689,400.0
OUT_03690,400.0
OUT_03691,300.0
OUT_03692,300.0
OUT_03693,100.0
OUT_03694,300.0
OUT_03695,300.0
OUT_03696,200.0
OUT_03697,400.0
OUT_03698,300.0
OUT_03699,500.0
OUT_03700,300.0
OUT_03701,700.0
OUT_03702,200.0
OUT_03703,500.0
OUT_03704,300.0
OUT_03705,200.0
OUT_03706,100.0
OUT_03707,0.0
OUT_03708,100.0
OUT_03709,1900.0
OUT_03710,300.0
OUT_03711,200.0
OUT_03712,400.0
OUT_03713,100.0
OUT_03714,200.0
OUT_03715,200.0
OUT_03716,400.0
OUT_03717,400.0
OUT_03718,300.0
OUT_03719,5200.0
OUT_03720,0.0
OUT_03721,300.0
OUT_03722,300.0
OUT_03723,500.0
OUT_03724,4300.0
OUT_03725,100.0
OUT_03726,300.0
OUT_03727,200.0
OUT_03728,0.0
OUT_03729,200.0
OUT_03730,300.0
OUT_03731,300.0
OUT_03732,100.0
OUT_03733,400.0
OUT_03734,200.0
OUT_03735,400.0
OUT_03736,400.0
OUT_03737,100.0
OUT_03738,200.0
OUT_03739,500.0
OUT_03740,200.0
OUT_03741,5200.0
OUT_03742,200.0
OUT_03743,400.0
OUT_03744,200.0
OUT_03745,100.0
OUT_03746,300.0
OUT_03747,300.0
OUT_03748,300.0
OUT_03749,200.0
OUT_03750,300.0
OUT_03751,200.0
OUT_03752,200.0
OUT_03753,100.0
OUT_03754,700.0
OUT_03755,200.0
OUT_03756,300.0
OUT_03757,4300.0
OUT_03758,200.0
OUT_03759,200.0
OUT_03760,300.0
OUT_03761,100.0
OUT_03762,400.0
OUT_03763,100.0
OUT_03764,500.0
OUT_03765,300.0
OUT_03766,4600.0
OUT_03767,400.0
OUT_03768,400.0
OUT_03769,400.0
OUT_03770,300.0
OUT_03771,300.0
OUT_03772,2400.0
OUT_03773,700.0
OUT_03774,300.0
OUT_03775,300.0
OUT_03776,200.0
OUT_03777,400.0
OUT_03778,100.0
OUT_03779,200.0
